Date,Energy
2016-08-19,11.0
2016-08-20,3.0
2016-08-21,6.7
2016-08-22,46.4
2016-08-23,53.8
2016-08-24,49.3
2016-08-25,39.1
2016-08-26,26.8
2016-08-27,8.3
2016-08-28,2.9
2016-08-29,6.1
2016-08-30,3.9
2016-08-31,17.5
2016-09-01,6.8
2016-09-02,4.6
2016-09-03,4.5
2016-09-04,7.4
2016-09-05,15.8
2016-09-06,38.3
2016-09-07,60.3
2016-09-08,36.9
2016-09-09,27.1
2016-09-10,27.8
2016-09-11,17.4
2016-09-12,14.3
2016-09-13,6.1
2016-09-14,1.7
2016-09-15,24.1
2016-09-16,28.7
2016-09-17,37.2
2016-09-18,19.5
2016-09-19,10.7
2016-09-20,3.8
2016-09-21,5.7
2016-09-22,22.4
2016-09-23,2.0
2016-09-24,7.3
2016-09-25,11.0
2016-09-26,4.9
2016-09-27,8.6
2016-09-28,11.0
2016-09-29,1.6
2016-09-30,6.8
2016-10-01,21.1
2016-10-02,9.5
2016-10-03,38.8
2016-10-04,17.0
2016-10-05,14.0
2016-10-06,31.6
2016-10-07,36.0
2016-10-08,11.9
2016-10-09,19.2
2016-10-10,43.1
2016-10-11,45.4
2016-10-12,16.5
2016-10-13,51.5
2016-10-14,51.0
2016-10-15,4.5
2016-10-16,2.9
2016-10-17,0.7
2016-10-18,5.5
2016-10-19,21.1
2016-10-20,25.5
2016-10-21,2.9
2016-10-22,0.5
2016-10-23,23.7
2016-10-24,38.9
2016-10-25,37.7
2016-10-26,13.6
2016-10-27,102.1
2016-10-28,95.7
2016-10-29,36.9
2016-10-31,10.1
2016-11-01,8.7
2016-11-02,48.6
2016-11-03,26.2
2016-11-04,12.5
2016-11-05,65.1
2016-11-06,75.3
2016-11-07,37.5
2016-11-08,6.0
2016-11-09,20.3
2016-11-10,30.5
2016-11-11,53.5
2016-11-12,12.9
2016-11-13,12.8
2016-11-14,55.4
2016-11-15,42.3
2016-11-16,4.6
2016-11-17,16.5
2016-11-18,53.5
2016-11-19,59.6
2016-11-20,14.5
2016-11-21,40.3
2016-11-22,45.3
2016-11-23,44.7
2016-11-24,63.3
2016-11-25,18.1
2016-11-26,5.2
2016-11-27,0.8
2016-11-28,42.6
2016-11-29,68.3
2016-11-30,26.8
2016-12-01,45.6
2016-12-02,33.1
2016-12-03,11.8
2016-12-04,19.2
2016-12-05,14.0
2016-12-06,9.1
2016-12-07,35.8
2016-12-08,9.0
2016-12-09,9.2
2016-12-10,10.6
2016-12-11,17.3
2016-12-12,15.9
2016-12-13,9.7
2016-12-14,10.2
2016-12-15,3.9
2016-12-16,52.8
2016-12-17,50.1
2016-12-18,2.0
2016-12-19,51.2
2016-12-20,68.3
2016-12-21,43.6
2016-12-22,11.2
2016-12-23,11.8
2016-12-24,8.0
2016-12-25,11.2
2016-12-26,8.5
2016-12-27,17.0
2016-12-28,29.5
2016-12-29,64.3
2016-12-30,65.4
2016-12-31,25.3
2017-01-01,9.9
2017-01-02,56.3
2017-01-03,59.0
2017-01-04,27.8
2017-01-05,71.5
