,wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/custom/name,config/custom/zone,config/custom/train_window,config/custom/valid_window,config/custom/t_size,config/custom/batch_size,config/custom/steps,config/custom/patience,config/custom/swa_step_start,config/custom/steps_per_print,config/gan/initial_noise_size,config/gan/noise_size,config/gan/hidden_size,config/gan/mlp_size,config/gan/num_layers,config/gan/generator_lr,config/gan/discriminator_lr,config/gan/init_mult1,config/gan/init_mult2,config/gan/weight_decay,logdir
682,-1.300514950471766,True,1,ef985d97,2024-03-18_21-49-23,1710794963,15.620057821273804,15.620057821273804,88980,hpc-c11-node23.unitn.it,192.168.115.148,15.620057821273804,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.004029358416174154,0.00033087771877489175,3,0.5,0.01,ef985d97
683,-3.618777534540962,True,4,0c54166d,2024-03-18_21-52-06,1710795126,16.58786702156067,152.5774700641632,89062,hpc-c11-node23.unitn.it,192.168.115.148,152.5774700641632,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,2.4606107587191764e-05,0.018636159926413064,3,0.5,0.01,0c54166d
684,-4.68392282373765,True,4,0e63a4ae,2024-03-18_21-51-51,1710795111,22.573681116104126,129.57537508010864,89144,hpc-c11-node23.unitn.it,192.168.115.148,129.57537508010864,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0027773296787366735,0.028257953873188288,3,0.5,0.01,0e63a4ae
685,-1.3967774124706493,True,1,5fbea1a3,2024-03-18_21-50-57,1710795057,41.509748220443726,41.509748220443726,89226,hpc-c11-node23.unitn.it,192.168.115.148,41.509748220443726,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.00473597427921805,0.0034332898568838065,3,0.5,0.01,5fbea1a3
686,-1.522404383210575,True,1,5834e973,2024-03-18_21-51-19,1710795079,16.1609845161438,16.1609845161438,89475,hpc-c11-node23.unitn.it,192.168.115.148,16.1609845161438,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.006822548002906004,0.0086325599518761,3,0.5,0.01,5834e973
687,-1.422438614508685,True,1,9607db0e,2024-03-18_21-52-22,1710795142,48.734047174453735,48.734047174453735,89560,hpc-c11-node23.unitn.it,192.168.115.148,48.734047174453735,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,9.503719796305994e-05,0.0003440804287221861,3,0.5,0.01,9607db0e
688,-1.3885968257399166,True,1,00f9e632,2024-03-18_21-52-40,1710795160,13.598259687423706,13.598259687423706,89643,hpc-c11-node23.unitn.it,192.168.115.148,13.598259687423706,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.00849948757933766,0.005443007003818581,3,0.5,0.01,00f9e632
689,-1.3447687906377457,True,1,e6d4b380,2024-03-18_21-52-51,1710795171,13.134125471115112,13.134125471115112,89729,hpc-c11-node23.unitn.it,192.168.115.148,13.134125471115112,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0001483172212549195,0.00018824033921898312,3,0.5,0.01,e6d4b380
690,-5.029635106816011,True,4,f5c88f75,2024-03-18_21-53-48,1710795228,16.694742679595947,59.432637453079224,89811,hpc-c11-node23.unitn.it,192.168.115.148,59.432637453079224,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.004872613959167878,0.030292253297706153,3,0.5,0.01,f5c88f75
691,-1.4136445732677685,True,1,f82bc984,2024-03-18_21-53-13,1710795193,13.866537094116211,13.866537094116211,89893,hpc-c11-node23.unitn.it,192.168.115.148,13.866537094116211,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0003871170356037094,0.0019091699684286251,3,0.5,0.01,f82bc984
692,-4.239877700805664,True,4,5cbb9054,2024-03-18_21-54-19,1710795259,14.018698930740356,57.792937994003296,89977,hpc-c11-node23.unitn.it,192.168.115.148,57.792937994003296,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.00011171219254610458,0.023339567256747077,3,0.5,0.01,5cbb9054
693,-1.4039653259165146,True,1,37b83956,2024-03-18_21-54-08,1710795248,14.225279808044434,14.225279808044434,90060,hpc-c11-node23.unitn.it,192.168.115.148,14.225279808044434,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.007458080642942152,0.006167034543863081,3,0.5,0.01,37b83956
694,-1.4491399386349846,True,1,a5396931,2024-03-18_21-54-27,1710795267,13.868268251419067,13.868268251419067,90143,hpc-c11-node23.unitn.it,192.168.115.148,13.868268251419067,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0013444147056202998,0.007590621566005294,3,0.5,0.01,a5396931
695,-1.4647436054313885,True,1,f6418648,2024-03-18_21-54-39,1710795279,12.603800296783447,12.603800296783447,90227,hpc-c11-node23.unitn.it,192.168.115.148,12.603800296783447,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,2.157014426898033e-05,0.0172483474369567,3,0.5,0.01,f6418648
696,-1.4819164872169495,True,1,b5442758,2024-03-18_21-54-50,1710795290,14.619112730026245,14.619112730026245,90308,hpc-c11-node23.unitn.it,192.168.115.148,14.619112730026245,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0062706128897543284,0.008991396975619119,3,0.5,0.01,b5442758
697,-1.2372098565101624,True,1,46a43b9d,2024-03-18_21-55-00,1710795300,13.538962841033936,13.538962841033936,90391,hpc-c11-node23.unitn.it,192.168.115.148,13.538962841033936,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0004976366302322623,0.0001052486547731792,3,0.5,0.01,46a43b9d
698,-1.4186024771017187,True,1,ee5ec21c,2024-03-18_21-55-14,1710795314,14.111023664474487,14.111023664474487,90474,hpc-c11-node23.unitn.it,192.168.115.148,14.111023664474487,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,2.1269570798424788e-05,0.0022080763298842477,3,0.5,0.01,ee5ec21c
699,-4.256132799036362,True,4,e7565664,2024-03-18_21-56-03,1710795363,13.63617730140686,54.34244680404663,90557,hpc-c11-node23.unitn.it,192.168.115.148,54.34244680404663,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.00026475352705208986,0.0227631627843653,3,0.5,0.01,e7565664
700,-2.5586235733593212,True,4,ccd36c3a,2024-03-18_21-56-16,1710795376,13.174640893936157,56.79864263534546,90640,hpc-c11-node23.unitn.it,192.168.115.148,56.79864263534546,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.00010567607547775903,0.012186725953550179,3,0.5,0.01,ccd36c3a
701,-1.5516106311012716,True,1,5ca20809,2024-03-18_21-56-22,1710795382,15.057020664215088,15.057020664215088,90723,hpc-c11-node23.unitn.it,192.168.115.148,15.057020664215088,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,1.0564386679303715e-05,0.000768304703160745,3,0.5,0.01,5ca20809
702,-1.3387884567765629,True,1,1bd16cad,2024-03-18_21-56-36,1710795396,13.019256830215454,13.019256830215454,90808,hpc-c11-node23.unitn.it,192.168.115.148,13.019256830215454,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,1.266976193695691e-05,0.0009311348626692392,3,0.5,0.01,1bd16cad
